% Magnetic field model coefficients
% nmax:  65
% epoch: 2015.6400
% radius: 6371.2
%   n     m          MF gnm (nT)     SV gnm (nT/year)   SA gnm (nT/year^2)
   47   -44               0.0408               0.0000               0.0000
   47   -43               0.0910               0.0000               0.0000
   47   -42               0.0901               0.0000               0.0000
   47   -41              -0.0561               0.0000               0.0000
   47   -40               0.0275               0.0000               0.0000
   47   -39              -0.0145               0.0000               0.0000
   47   -38               0.0329               0.0000               0.0000
   47   -37              -0.0918               0.0000               0.0000
   47   -36              -0.1292               0.0000               0.0000
   47   -35               0.0175               0.0000               0.0000
   47   -34               0.1031               0.0000               0.0000
   47   -33              -0.0027               0.0000               0.0000
   47   -32              -0.1211               0.0000               0.0000
   47   -31              -0.0787               0.0000               0.0000
   47   -30               0.0667               0.0000               0.0000
   47   -29               0.0353               0.0000               0.0000
   47   -28               0.0927               0.0000               0.0000
   47   -27               0.0819               0.0000               0.0000
   47   -26              -0.0599               0.0000               0.0000
   47   -25               0.0441               0.0000               0.0000
   47   -24              -0.0298               0.0000               0.0000
   47   -23               0.1498               0.0000               0.0000
   47   -22               0.0186               0.0000               0.0000
   47   -21              -0.0350               0.0000               0.0000
   47   -20              -0.0344               0.0000               0.0000
   47   -19               0.0996               0.0000               0.0000
   47   -18               0.0763               0.0000               0.0000
   47   -17              -0.1819               0.0000               0.0000
   47   -16              -0.0939               0.0000               0.0000
   47   -15              -0.1685               0.0000               0.0000
   47   -14               0.0224               0.0000               0.0000
   47   -13               0.0740               0.0000               0.0000
   47   -12              -0.1558               0.0000               0.0000
   47   -11              -0.1536               0.0000               0.0000
   47   -10              -0.1400               0.0000               0.0000
   47    -9               0.1017               0.0000               0.0000
   47    -8              -0.0471               0.0000               0.0000
   47    -7               0.0180               0.0000               0.0000
   47    -6              -0.1156               0.0000               0.0000
   47    -5               0.0366               0.0000               0.0000
   47    -4               0.0852               0.0000               0.0000
   47    -3               0.1143               0.0000               0.0000
   47    -2              -0.1222               0.0000               0.0000
   47    -1              -0.0865               0.0000               0.0000
   47     0              -0.1664               0.0000               0.0000
   47     1              -0.0519               0.0000               0.0000
   47     2              -0.0767               0.0000               0.0000
   47     3              -0.0592               0.0000               0.0000
   47     4               0.0262               0.0000               0.0000
   47     5              -0.0271               0.0000               0.0000
   47     6              -0.0408               0.0000               0.0000
   47     7              -0.0783               0.0000               0.0000
   47     8              -0.0781               0.0000               0.0000
   47     9               0.0982               0.0000               0.0000
   47    10               0.0386               0.0000               0.0000
   47    11               0.0948               0.0000               0.0000
   47    12               0.1190               0.0000               0.0000
   47    13               0.0162               0.0000               0.0000
   47    14              -0.1131               0.0000               0.0000
   47    15              -0.0796               0.0000               0.0000
   47    16               0.0041               0.0000               0.0000
   47    17              -0.0736               0.0000               0.0000
   47    18              -0.1311               0.0000               0.0000
   47    19              -0.0090               0.0000               0.0000
   47    20               0.1145               0.0000               0.0000
   47    21              -0.0093               0.0000               0.0000
   47    22               0.0222               0.0000               0.0000
   47    23              -0.0918               0.0000               0.0000
   47    24              -0.0653               0.0000               0.0000
   47    25              -0.0056               0.0000               0.0000
   47    26               0.1632               0.0000               0.0000
   47    27              -0.0704               0.0000               0.0000
   47    28               0.0052               0.0000               0.0000
   47    29              -0.0721               0.0000               0.0000
   47    30               0.1243               0.0000               0.0000
   47    31               0.1351               0.0000               0.0000
   47    32               0.0161               0.0000               0.0000
   47    33              -0.0666               0.0000               0.0000
   47    34               0.0937               0.0000               0.0000
   47    35               0.1015               0.0000               0.0000
   47    36              -0.0175               0.0000               0.0000
   47    37              -0.0201               0.0000               0.0000
   47    38              -0.0725               0.0000               0.0000
   47    39              -0.0277               0.0000               0.0000
   47    40              -0.0247               0.0000               0.0000
   47    41              -0.0831               0.0000               0.0000
   47    42               0.0038               0.0000               0.0000
   47    43              -0.0329               0.0000               0.0000
   47    44               0.1401               0.0000               0.0000
   47    45              -0.3492               0.0000               0.0000
   47    46               0.0110               0.0000               0.0000
   47    47               0.1941               0.0000               0.0000
   48   -48               0.1386               0.0000               0.0000
   48   -47               0.0238               0.0000               0.0000
   48   -46               0.1569               0.0000               0.0000
   48   -45              -0.0363               0.0000               0.0000
   48   -44              -0.0189               0.0000               0.0000
   48   -43              -0.0146               0.0000               0.0000
   48   -42              -0.0121               0.0000               0.0000
   48   -41               0.0007               0.0000               0.0000
   48   -40               0.1080               0.0000               0.0000
   48   -39              -0.0024               0.0000               0.0000
   48   -38              -0.1517               0.0000               0.0000
   48   -37              -0.1174               0.0000               0.0000
   48   -36               0.0998               0.0000               0.0000
   48   -35               0.1268               0.0000               0.0000
   48   -34              -0.0059               0.0000               0.0000
   48   -33               0.0333               0.0000               0.0000
   48   -32              -0.1286               0.0000               0.0000
   48   -31              -0.0393               0.0000               0.0000
   48   -30               0.0559               0.0000               0.0000
   48   -29               0.0612               0.0000               0.0000
   48   -28              -0.0059               0.0000               0.0000
   48   -27               0.0436               0.0000               0.0000
   48   -26              -0.0765               0.0000               0.0000
   48   -25               0.0005               0.0000               0.0000
   48   -24               0.0858               0.0000               0.0000
   48   -23               0.0353               0.0000               0.0000
   48   -22              -0.0759               0.0000               0.0000
   48   -21              -0.1263               0.0000               0.0000
   48   -20               0.0209               0.0000               0.0000
   48   -19               0.0706               0.0000               0.0000
   48   -18               0.0136               0.0000               0.0000
   48   -17              -0.0831               0.0000               0.0000
   48   -16               0.0279               0.0000               0.0000
   48   -15               0.0264               0.0000               0.0000
   48   -14               0.0596               0.0000               0.0000
   48   -13               0.0277               0.0000               0.0000
   48   -12               0.0864               0.0000               0.0000
   48   -11               0.1538               0.0000               0.0000
   48   -10              -0.1018               0.0000               0.0000
   48    -9               0.1735               0.0000               0.0000
   48    -8              -0.0100               0.0000               0.0000
   48    -7               0.1599               0.0000               0.0000
   48    -6              -0.0022               0.0000               0.0000
   48    -5               0.0548               0.0000               0.0000
   48    -4               0.0243               0.0000               0.0000
   48    -3              -0.0081               0.0000               0.0000
   48    -2               0.0547               0.0000               0.0000
   48    -1              -0.0534               0.0000               0.0000
   48     0               0.2518               0.0000               0.0000
   48     1               0.0018               0.0000               0.0000
   48     2               0.0324               0.0000               0.0000
   48     3               0.2044               0.0000               0.0000
   48     4              -0.0868               0.0000               0.0000
   48     5               0.1271               0.0000               0.0000
   48     6               0.0733               0.0000               0.0000
   48     7               0.0964               0.0000               0.0000
   48     8              -0.0340               0.0000               0.0000
   48     9               0.0362               0.0000               0.0000
   48    10               0.0924               0.0000               0.0000
   48    11               0.0017               0.0000               0.0000
   48    12               0.0540               0.0000               0.0000
   48    13              -0.1222               0.0000               0.0000
   48    14               0.0236               0.0000               0.0000
   48    15              -0.0148               0.0000               0.0000
   48    16               0.1475               0.0000               0.0000
   48    17              -0.0149               0.0000               0.0000
   48    18               0.1016               0.0000               0.0000
   48    19              -0.0697               0.0000               0.0000
   48    20              -0.0761               0.0000               0.0000
   48    21               0.0514               0.0000               0.0000
   48    22               0.0841               0.0000               0.0000
   48    23              -0.0008               0.0000               0.0000
   48    24              -0.1847               0.0000               0.0000
   48    25               0.0835               0.0000               0.0000
   48    26               0.3007               0.0000               0.0000
   48    27              -0.0115               0.0000               0.0000
   48    28              -0.0231               0.0000               0.0000
   48    29              -0.0562               0.0000               0.0000
   48    30               0.0201               0.0000               0.0000
   48    31               0.1715               0.0000               0.0000
   48    32              -0.0261               0.0000               0.0000
   48    33              -0.0840               0.0000               0.0000
   48    34              -0.0318               0.0000               0.0000
   48    35              -0.0278               0.0000               0.0000
   48    36              -0.0281               0.0000               0.0000
   48    37               0.1339               0.0000               0.0000
   48    38               0.0296               0.0000               0.0000
   48    39              -0.1156               0.0000               0.0000
   48    40               0.0028               0.0000               0.0000
   48    41              -0.0291               0.0000               0.0000
   48    42               0.0199               0.0000               0.0000
   48    43               0.0942               0.0000               0.0000
   48    44              -0.0526               0.0000               0.0000
   48    45               0.0985               0.0000               0.0000
   48    46               0.0411               0.0000               0.0000
   48    47              -0.0197               0.0000               0.0000
   48    48              -0.1954               0.0000               0.0000
   49   -49              -0.0332               0.0000               0.0000
   49   -48               0.0733               0.0000               0.0000
   49   -47               0.1297               0.0000               0.0000
   49   -46              -0.0480               0.0000               0.0000
   49   -45              -0.2330               0.0000               0.0000
   49   -44              -0.0032               0.0000               0.0000
   49   -43               0.0891               0.0000               0.0000
   49   -42              -0.0012               0.0000               0.0000
   49   -41              -0.0639               0.0000               0.0000
   49   -40               0.0168               0.0000               0.0000
   49   -39               0.0307               0.0000               0.0000
   49   -38              -0.0826               0.0000               0.0000
   49   -37              -0.0931               0.0000               0.0000
   49   -36               0.0489               0.0000               0.0000
   49   -35               0.0618               0.0000               0.0000
   49   -34              -0.0588               0.0000               0.0000
   49   -33               0.0070               0.0000               0.0000
   49   -32              -0.1154               0.0000               0.0000
   49   -31               0.0354               0.0000               0.0000
   49   -30               0.0647               0.0000               0.0000
   49   -29              -0.0067               0.0000               0.0000
   49   -28              -0.0022               0.0000               0.0000
   49   -27               0.0403               0.0000               0.0000
   49   -26               0.0351               0.0000               0.0000
   49   -25               0.0423               0.0000               0.0000
   49   -24              -0.1367               0.0000               0.0000
   49   -23               0.0360               0.0000               0.0000
   49   -22              -0.1681               0.0000               0.0000
   49   -21              -0.1319               0.0000               0.0000
   49   -20              -0.0618               0.0000               0.0000
   49   -19               0.0244               0.0000               0.0000
   49   -18              -0.0110               0.0000               0.0000
   49   -17              -0.0770               0.0000               0.0000
   49   -16               0.0548               0.0000               0.0000
   49   -15              -0.0385               0.0000               0.0000
   49   -14               0.0038               0.0000               0.0000
   49   -13              -0.0313               0.0000               0.0000
   49   -12              -0.1211               0.0000               0.0000
   49   -11              -0.0361               0.0000               0.0000
   49   -10              -0.0819               0.0000               0.0000
   49    -9               0.1720               0.0000               0.0000
   49    -8               0.0260               0.0000               0.0000
   49    -7               0.0850               0.0000               0.0000
   49    -6               0.1284               0.0000               0.0000
   49    -5               0.1035               0.0000               0.0000
   49    -4               0.0698               0.0000               0.0000
   49    -3               0.1048               0.0000               0.0000
   49    -2               0.0229               0.0000               0.0000
   49    -1               0.2387               0.0000               0.0000
   49     0              -0.0806               0.0000               0.0000
   49     1               0.0417               0.0000               0.0000
   49     2               0.0378               0.0000               0.0000
   49     3              -0.0722               0.0000               0.0000
   49     4               0.1547               0.0000               0.0000
   49     5              -0.0344               0.0000               0.0000
   49     6               0.0610               0.0000               0.0000
   49     7               0.0556               0.0000               0.0000
   49     8              -0.0877               0.0000               0.0000
   49     9               0.1013               0.0000               0.0000
   49    10              -0.0751               0.0000               0.0000
   49    11              -0.0326               0.0000               0.0000
   49    12               0.1474               0.0000               0.0000
   49    13              -0.1092               0.0000               0.0000
   49    14               0.0663               0.0000               0.0000
   49    15               0.0012               0.0000               0.0000
   49    16              -0.0505               0.0000               0.0000
   49    17              -0.0262               0.0000               0.0000
   49    18              -0.0101               0.0000               0.0000
   49    19               0.0215               0.0000               0.0000
   49    20              -0.1252               0.0000               0.0000
   49    21               0.0187               0.0000               0.0000
   49    22               0.0949               0.0000               0.0000
   49    23               0.0252               0.0000               0.0000
   49    24              -0.0320               0.0000               0.0000
   49    25              -0.1186               0.0000               0.0000
   49    26               0.1344               0.0000               0.0000
   49    27               0.0440               0.0000               0.0000
   49    28              -0.0636               0.0000               0.0000
   49    29               0.0762               0.0000               0.0000
   49    30              -0.1461               0.0000               0.0000
   49    31               0.0633               0.0000               0.0000
   49    32               0.1224               0.0000               0.0000
   49    33              -0.0225               0.0000               0.0000
   49    34              -0.0227               0.0000               0.0000
   49    35              -0.0464               0.0000               0.0000
   49    36               0.0751               0.0000               0.0000
   49    37              -0.0327               0.0000               0.0000
   49    38               0.0223               0.0000               0.0000
   49    39               0.0045               0.0000               0.0000
   49    40              -0.0144               0.0000               0.0000
   49    41              -0.0668               0.0000               0.0000
   49    42               0.0171               0.0000               0.0000
   49    43               0.0696               0.0000               0.0000
   49    44               0.0609               0.0000               0.0000
   49    45              -0.3682               0.0000               0.0000
   49    46              -0.0042               0.0000               0.0000
   49    47               0.0655               0.0000               0.0000
   49    48               0.0939               0.0000               0.0000
   49    49               0.0903               0.0000               0.0000
   50   -50              -0.0154               0.0000               0.0000
   50   -49               0.0144               0.0000               0.0000
   50   -48              -0.0182               0.0000               0.0000
   50   -47              -0.1309               0.0000               0.0000
   50   -46               0.0849               0.0000               0.0000
   50   -45               0.0649               0.0000               0.0000
   50   -44               0.0844               0.0000               0.0000
   50   -43               0.0448               0.0000               0.0000
   50   -42              -0.0597               0.0000               0.0000
   50   -41              -0.0095               0.0000               0.0000
   50   -40              -0.0313               0.0000               0.0000
   50   -39               0.0098               0.0000               0.0000
   50   -38              -0.0561               0.0000               0.0000
   50   -37               0.0434               0.0000               0.0000
   50   -36               0.1317               0.0000               0.0000
   50   -35              -0.0266               0.0000               0.0000
   50   -34               0.0360               0.0000               0.0000
   50   -33               0.0515               0.0000               0.0000
   50   -32              -0.1627               0.0000               0.0000
   50   -31               0.0481               0.0000               0.0000
   50   -30               0.0209               0.0000               0.0000
   50   -29              -0.0077               0.0000               0.0000
   50   -28               0.0703               0.0000               0.0000
   50   -27              -0.1655               0.0000               0.0000
   50   -26              -0.0893               0.0000               0.0000
   50   -25               0.0443               0.0000               0.0000
   50   -24               0.0008               0.0000               0.0000
   50   -23              -0.0386               0.0000               0.0000
   50   -22              -0.0954               0.0000               0.0000
   50   -21              -0.0655               0.0000               0.0000
   50   -20              -0.0204               0.0000               0.0000
   50   -19              -0.0632               0.0000               0.0000
   50   -18              -0.1567               0.0000               0.0000
   50   -17               0.0328               0.0000               0.0000
   50   -16               0.0210               0.0000               0.0000
   50   -15              -0.0036               0.0000               0.0000
   50   -14              -0.0084               0.0000               0.0000
   50   -13              -0.0094               0.0000               0.0000
   50   -12               0.1081               0.0000               0.0000
   50   -11               0.0398               0.0000               0.0000
   50   -10              -0.0051               0.0000               0.0000
   50    -9               0.0359               0.0000               0.0000
   50    -8               0.0078               0.0000               0.0000
   50    -7               0.0960               0.0000               0.0000
   50    -6               0.0755               0.0000               0.0000
   50    -5               0.0170               0.0000               0.0000
   50    -4              -0.0721               0.0000               0.0000
   50    -3              -0.1062               0.0000               0.0000
   50    -2              -0.0737               0.0000               0.0000
   50    -1              -0.1886               0.0000               0.0000
   50     0               0.0179               0.0000               0.0000
   50     1               0.1112               0.0000               0.0000
   50     2               0.0523               0.0000               0.0000
   50     3               0.0821               0.0000               0.0000
   50     4               0.0560               0.0000               0.0000
   50     5               0.0252               0.0000               0.0000
   50     6               0.1047               0.0000               0.0000
   50     7               0.0040               0.0000               0.0000
   50     8              -0.0460               0.0000               0.0000
   50     9               0.0228               0.0000               0.0000
   50    10               0.1297               0.0000               0.0000
   50    11              -0.1613               0.0000               0.0000
   50    12               0.1138               0.0000               0.0000
   50    13              -0.0106               0.0000               0.0000
   50    14              -0.1137               0.0000               0.0000
   50    15              -0.0175               0.0000               0.0000
   50    16              -0.0499               0.0000               0.0000
   50    17              -0.0236               0.0000               0.0000
   50    18               0.0833               0.0000               0.0000
   50    19               0.1688               0.0000               0.0000
   50    20              -0.0507               0.0000               0.0000
   50    21               0.0402               0.0000               0.0000
   50    22               0.1041               0.0000               0.0000
   50    23               0.0176               0.0000               0.0000
   50    24              -0.1988               0.0000               0.0000
   50    25              -0.1009               0.0000               0.0000
   50    26               0.1045               0.0000               0.0000
   50    27               0.0883               0.0000               0.0000
   50    28               0.1193               0.0000               0.0000
   50    29              -0.0286               0.0000               0.0000
   50    30              -0.1388               0.0000               0.0000
   50    31              -0.0315               0.0000               0.0000
   50    32               0.0050               0.0000               0.0000
   50    33              -0.1157               0.0000               0.0000
   50    34              -0.1119               0.0000               0.0000
   50    35               0.0217               0.0000               0.0000
   50    36              -0.0814               0.0000               0.0000
   50    37               0.0563               0.0000               0.0000
   50    38              -0.0238               0.0000               0.0000
   50    39               0.0520               0.0000               0.0000
   50    40               0.1008               0.0000               0.0000
   50    41              -0.1292               0.0000               0.0000
   50    42              -0.0190               0.0000               0.0000
   50    43              -0.0221               0.0000               0.0000
   50    44              -0.0787               0.0000               0.0000
   50    45               0.2222               0.0000               0.0000
   50    46               0.0893               0.0000               0.0000
   50    47              -0.0758               0.0000               0.0000
   50    48              -0.1225               0.0000               0.0000
   50    49              -0.0072               0.0000               0.0000
   50    50               0.0064               0.0000               0.0000
   51   -51               0.0119               0.0000               0.0000
   51   -50               0.0462               0.0000               0.0000
   51   -49              -0.0268               0.0000               0.0000
   51   -48              -0.0209               0.0000               0.0000
   51   -47               0.1048               0.0000               0.0000
   51   -46              -0.0623               0.0000               0.0000
   51   -45              -0.3040               0.0000               0.0000
   51   -44               0.0050               0.0000               0.0000
   51   -43               0.1096               0.0000               0.0000
   51   -42              -0.0557               0.0000               0.0000
   51   -41              -0.0471               0.0000               0.0000
   51   -40               0.1005               0.0000               0.0000
   51   -39               0.0994               0.0000               0.0000
   51   -38              -0.0916               0.0000               0.0000
   51   -37               0.0119               0.0000               0.0000
   51   -36              -0.0029               0.0000               0.0000
   51   -35              -0.0249               0.0000               0.0000
   51   -34               0.1025               0.0000               0.0000
   51   -33               0.0298               0.0000               0.0000
   51   -32              -0.1190               0.0000               0.0000
   51   -31               0.0356               0.0000               0.0000
   51   -30               0.0082               0.0000               0.0000
   51   -29               0.1236               0.0000               0.0000
   51   -28               0.1065               0.0000               0.0000
   51   -27               0.0662               0.0000               0.0000
   51   -26              -0.0521               0.0000               0.0000
   51   -25              -0.0430               0.0000               0.0000
   51   -24               0.0116               0.0000               0.0000
   51   -23               0.1198               0.0000               0.0000
   51   -22              -0.0977               0.0000               0.0000
   51   -21               0.0474               0.0000               0.0000
   51   -20               0.0854               0.0000               0.0000
   51   -19               0.0092               0.0000               0.0000
   51   -18               0.0491               0.0000               0.0000
   51   -17               0.1140               0.0000               0.0000
   51   -16              -0.0952               0.0000               0.0000
   51   -15              -0.1724               0.0000               0.0000
   51   -14              -0.0140               0.0000               0.0000
   51   -13              -0.0179               0.0000               0.0000
   51   -12              -0.0847               0.0000               0.0000
   51   -11              -0.1037               0.0000               0.0000
   51   -10              -0.2048               0.0000               0.0000
   51    -9              -0.1779               0.0000               0.0000
   51    -8               0.0351               0.0000               0.0000
   51    -7              -0.0208               0.0000               0.0000
   51    -6               0.0033               0.0000               0.0000
   51    -5              -0.1110               0.0000               0.0000
   51    -4              -0.0834               0.0000               0.0000
   51    -3               0.0584               0.0000               0.0000
   51    -2               0.2467               0.0000               0.0000
   51    -1              -0.0054               0.0000               0.0000
   51     0               0.2162               0.0000               0.0000
   51     1               0.1356               0.0000               0.0000
   51     2               0.1929               0.0000               0.0000
   51     3              -0.1308               0.0000               0.0000
   51     4               0.1662               0.0000               0.0000
   51     5               0.0568               0.0000               0.0000
   51     6               0.1217               0.0000               0.0000
   51     7               0.0599               0.0000               0.0000
   51     8               0.0447               0.0000               0.0000
   51     9              -0.0213               0.0000               0.0000
   51    10              -0.1194               0.0000               0.0000
   51    11              -0.0515               0.0000               0.0000
   51    12               0.0127               0.0000               0.0000
   51    13              -0.0338               0.0000               0.0000
   51    14              -0.0809               0.0000               0.0000
   51    15               0.3287               0.0000               0.0000
   51    16              -0.0186               0.0000               0.0000
   51    17              -0.0212               0.0000               0.0000
   51    18               0.0082               0.0000               0.0000
   51    19               0.1553               0.0000               0.0000
   51    20               0.1076               0.0000               0.0000
   51    21               0.0950               0.0000               0.0000
   51    22              -0.0304               0.0000               0.0000
   51    23              -0.1405               0.0000               0.0000
   51    24               0.0176               0.0000               0.0000
   51    25              -0.1951               0.0000               0.0000
   51    26              -0.1383               0.0000               0.0000
   51    27              -0.0252               0.0000               0.0000
   51    28               0.0415               0.0000               0.0000
   51    29               0.0621               0.0000               0.0000
   51    30              -0.0264               0.0000               0.0000
   51    31               0.0289               0.0000               0.0000
   51    32              -0.0493               0.0000               0.0000
   51    33              -0.1006               0.0000               0.0000
   51    34              -0.0815               0.0000               0.0000
   51    35               0.0762               0.0000               0.0000
   51    36              -0.0153               0.0000               0.0000
   51    37               0.0511               0.0000               0.0000
   51    38              -0.0738               0.0000               0.0000
   51    39              -0.0285               0.0000               0.0000
   51    40               0.0348               0.0000               0.0000
   51    41               0.0140               0.0000               0.0000
   51    42              -0.1595               0.0000               0.0000
   51    43              -0.0297               0.0000               0.0000
   51    44               0.0697               0.0000               0.0000
   51    45              -0.3230               0.0000               0.0000
   51    46              -0.0789               0.0000               0.0000
   51    47               0.0253               0.0000               0.0000
   51    48               0.0682               0.0000               0.0000
   51    49               0.0584               0.0000               0.0000
   51    50              -0.0031               0.0000               0.0000
   51    51              -0.0009               0.0000               0.0000
   52   -52              -0.0200               0.0000               0.0000
   52   -51              -0.0519               0.0000               0.0000
   52   -50              -0.0669               0.0000               0.0000
   52   -49              -0.0305               0.0000               0.0000
   52   -48              -0.0748               0.0000               0.0000
   52   -47              -0.0976               0.0000               0.0000
   52   -46               0.1011               0.0000               0.0000
   52   -45               0.1411               0.0000               0.0000
   52   -44               0.1506               0.0000               0.0000
   52   -43              -0.0917               0.0000               0.0000
   52   -42               0.0323               0.0000               0.0000
   52   -41              -0.1629               0.0000               0.0000
   52   -40               0.0670               0.0000               0.0000
   52   -39              -0.0290               0.0000               0.0000
   52   -38              -0.0121               0.0000               0.0000
   52   -37              -0.0701               0.0000               0.0000
   52   -36               0.0797               0.0000               0.0000
   52   -35              -0.0204               0.0000               0.0000
   52   -34              -0.0049               0.0000               0.0000
   52   -33              -0.1183               0.0000               0.0000
   52   -32              -0.0747               0.0000               0.0000
   52   -31               0.0338               0.0000               0.0000
   52   -30               0.1141               0.0000               0.0000
   52   -29               0.0396               0.0000               0.0000
   52   -28              -0.0478               0.0000               0.0000
   52   -27              -0.1007               0.0000               0.0000
   52   -26               0.0336               0.0000               0.0000
   52   -25               0.1849               0.0000               0.0000
   52   -24              -0.0035               0.0000               0.0000
   52   -23              -0.1312               0.0000               0.0000
   52   -22               0.0745               0.0000               0.0000
   52   -21              -0.0070               0.0000               0.0000
   52   -20               0.0270               0.0000               0.0000
   52   -19              -0.0391               0.0000               0.0000
   52   -18               0.0755               0.0000               0.0000
   52   -17               0.1266               0.0000               0.0000
   52   -16               0.1476               0.0000               0.0000
   52   -15              -0.0014               0.0000               0.0000
   52   -14               0.0256               0.0000               0.0000
   52   -13              -0.0267               0.0000               0.0000
   52   -12              -0.0249               0.0000               0.0000
   52   -11               0.0385               0.0000               0.0000
   52   -10              -0.2075               0.0000               0.0000
   52    -9              -0.0277               0.0000               0.0000
   52    -8               0.0266               0.0000               0.0000
   52    -7              -0.0581               0.0000               0.0000
   52    -6               0.0304               0.0000               0.0000
   52    -5              -0.0690               0.0000               0.0000
   52    -4               0.0132               0.0000               0.0000
   52    -3              -0.0684               0.0000               0.0000
   52    -2              -0.2146               0.0000               0.0000
   52    -1               0.0054               0.0000               0.0000
   52     0              -0.0714               0.0000               0.0000
   52     1              -0.0828               0.0000               0.0000
   52     2              -0.0332               0.0000               0.0000
   52     3              -0.0806               0.0000               0.0000
   52     4               0.1395               0.0000               0.0000
   52     5               0.0152               0.0000               0.0000
   52     6               0.0285               0.0000               0.0000
   52     7               0.0213               0.0000               0.0000
   52     8              -0.0813               0.0000               0.0000
   52     9              -0.0040               0.0000               0.0000
   52    10               0.0651               0.0000               0.0000
   52    11              -0.0108               0.0000               0.0000
   52    12              -0.0166               0.0000               0.0000
   52    13               0.0798               0.0000               0.0000
   52    14              -0.0073               0.0000               0.0000
   52    15               0.0277               0.0000               0.0000
   52    16               0.1636               0.0000               0.0000
   52    17              -0.0837               0.0000               0.0000
   52    18              -0.0590               0.0000               0.0000
   52    19               0.0781               0.0000               0.0000
   52    20               0.0995               0.0000               0.0000
   52    21              -0.0229               0.0000               0.0000
   52    22              -0.1190               0.0000               0.0000
   52    23              -0.0104               0.0000               0.0000
   52    24              -0.0653               0.0000               0.0000
   52    25              -0.0612               0.0000               0.0000
   52    26               0.0332               0.0000               0.0000
   52    27               0.0869               0.0000               0.0000
   52    28              -0.0181               0.0000               0.0000
   52    29              -0.0562               0.0000               0.0000
   52    30              -0.1121               0.0000               0.0000
   52    31              -0.0652               0.0000               0.0000
   52    32              -0.0080               0.0000               0.0000
   52    33              -0.0924               0.0000               0.0000
   52    34              -0.0817               0.0000               0.0000
   52    35               0.1139               0.0000               0.0000
   52    36               0.0728               0.0000               0.0000
   52    37               0.0307               0.0000               0.0000
   52    38              -0.0961               0.0000               0.0000
   52    39              -0.1091               0.0000               0.0000
   52    40               0.1194               0.0000               0.0000
   52    41               0.0649               0.0000               0.0000
   52    42              -0.0079               0.0000               0.0000
   52    43               0.0105               0.0000               0.0000
   52    44              -0.1449               0.0000               0.0000
   52    45               0.2078               0.0000               0.0000
   52    46               0.0163               0.0000               0.0000
   52    47               0.0026               0.0000               0.0000
   52    48              -0.1563               0.0000               0.0000
   52    49               0.0607               0.0000               0.0000
   52    50              -0.0169               0.0000               0.0000
   52    51              -0.0916               0.0000               0.0000
   52    52               0.0569               0.0000               0.0000
   53   -53               0.0990               0.0000               0.0000
   53   -52              -0.0591               0.0000               0.0000
   53   -51              -0.0407               0.0000               0.0000
